document_index,sentence,sentence_index,class
business_83,"UK Coal expected 2005 to be a ""transitional year"" and to return to profitability in 2006.",business_83_6,business
business_83,"The recent rise in coal prices has failed to benefit UK Coal as most of UK Coal's output had already been sold, UK Coal said.",business_83_7,business
business_83,"Total production costs were £1.30 per gigajoule, UK Coal said, but the average selling price was just £1.18 per gigajoule.",business_83_8,business
business_83,"""UK Coal have a long journey ahead to fix these issues.",business_83_9,business
business_83,"UK Coal continue to make progress and great strides have already been made,"" said new chief executive Gerry Spindler.",business_83_10,business
business_83,"UK Coal operates 15 deep and surface mines across Nottinghamshire, Derbyshire, Leicestershire, Yorkshire, the West Midlands, Northumberland and Durham.",business_83_11,business
business_84,Chinese exports rise 25% in 2004 Exports from China leapt during 2004 over the previous year as China continued to show breakneck growth.,business_84_0,business
business_84,breakneck growth put China's trade surplus - a sore point with some of China's trading partners - at a six-year high.,business_84_1,business
business_84,"breakneck growth may also increase pressure on China to relax the peg joining China's currency, the yuan, with the weakening dollar.",business_84_2,business
business_84,The figures released by the Ministry of Commerce come as China's tax chief confirmed that growth had topped 9% in 2004 for the second year in a row.,business_84_3,business
business_84,China's tax chief said a tightening of controls on tax evasion had combined with the rapid expansion to produce a 25.7% rise in tax revenues to 2.572 trillion yuan ($311bn; £165bn).,business_84_4,business
business_84,"According to the Ministry of Commerce, China's exports totalled $63.8bn in December, taking the annual total up 35.4% to $593.4bn.",business_84_5,business
business_84,"With imports rising a similar amount, the deficit rose to $43.4bn.",business_84_6,business
business_84,"The increased tax take comes despite healthy tax rebates for many exporters totalling 420bn yuan in 2004, according to China's tax chief.",business_84_7,business
business_84,China's exporting success has made the trade deficit of the United States soar even further and made trade with China a sensitive political issue in the United States.,business_84_8,business
business_84,"The peg keeping its currency, the yuan around 8.30 to the weakening dollar is often blamed by US lawmakers for job losses at home.",business_84_9,business
business_84,A US report issued on Tuesday on behalf of a Congressionally-mandated panel said almost 1.5 million posts disappeared between 1989 and 2003.,business_84_10,business
business_84,"The pace accelerated in the final three years of the period, said A US report issued on Tuesday on behalf of a Congressionally-mandated panel, moving out of labour-intensive industries and into more hi-tech sectors.",business_84_11,business
business_84,"the United States's overall trade deficit with China was $124bn in 2003, and is expected to rise to about $150bn for 2004.",business_84_12,business
business_85,"Karachi stocks hit historic high The Karachi Stock Exchange (KSE) has recorded The Karachi Stock Exchange (KSE)'s largest single day gain, surging 3.5% to a new high.",business_85_0,business
business_85,"The Karachi Stock Exchange (KSE) rose 225.79 points in four hours of furious trading, with many investors optimistic that political stability could bring an economic boom.",business_85_1,business
business_85,The Karachi Stock Exchange (KSE) closed at 6709.93 - an overall gain of nearly 400 points in the first two trading days of the week.,business_85_2,business
business_85,"Energy and telecommunication stocks performed particularly well, recording an 8%-10% rise since Monday morning.",business_85_3,business
business_85,"In 2002, The Karachi Stock Exchange (KSE) was the world's best performing stock market, with The Karachi Stock Exchange (KSE) rising 112%.",business_85_4,business
business_85,"Pakistani investors are expecting The Karachi Stock Exchange (KSE) to repeat, if not improve on, The Karachi Stock Exchange (KSE)'s 2002 performance.",business_85_5,business
business_85,"Jubilant investors danced on the streets as The Karachi Stock Exchange (KSE) closed for the day on Tuesday, confident that an economic boom will continue at least until the public holiday on 22 January.",business_85_6,business
business_85,"Others, however, who had stayed out fearing an imminent collapse because of prices overheating, continued to warn that the ""bubble may burst any time"".",business_85_7,business
